id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock,is_closed,tot_flows
515,257,514,165,46,70763000,1422,6,0,35,0,0
516,258,517,168,8,74487000,1428,9,10,30,0,0
517,258,516,8,168,25512000,3674,6,0,64,0,0
518,259,519,13,63,28036000,2537,2,10,69,0,1
519,259,518,63,13,71963000,3561,2,0,27,0,0
520,260,521,150,40,93806000,1547,4,0,30,0,1
521,260,520,40,150,6193000,2462,1,0,83,0,0
522,261,523,169,109,65640239,3039,8,0,48,0,0
523,261,522,109,169,34359761,1205,1,0,29,0,1
524,262,525,54,108,19387000,1637,2,10,99,0,0
525,262,524,108,54,80614000,4232,6,100,47,0,0
526,263,527,8,108,52763000,4475,7,0,87,0,0
527,263,526,108,8,47237000,4380,7,0,73,0,0
528,264,529,58,108,84611000,2275,3,0,99,0,0
529,264,528,108,58,15388000,1145,8,0,72,0,0
530,265,531,170,150,37602000,4589,9,0,19,0,0
531,265,530,150,170,62397000,1753,7,0,64,0,0
532,266,533,24,171,57253000,1061,6,0,89,0,0
533,266,532,171,24,42746000,3950,3,0,21,0,0
534,267,535,170,58,22154378,2111,6,0,87,0,0
535,267,534,58,170,77845622,2172,9,0,41,0,1
536,268,537,54,172,23737173,4073,1,10,11,0,0
537,268,536,172,54,76262827,1688,2,0,30,0,1
538,269,539,46,173,28327000,1735,4,10,37,0,0
539,269,538,173,46,71673000,3916,9,100,18,0,0
540,270,541,174,54,44557065,3054,8,0,38,0,1
541,270,540,54,174,55441935,3385,4,0,37,0,0
542,271,543,174,16,87411000,3939,4,100,74,0,0
543,271,542,16,174,12588000,1728,6,0,52,0,0
544,272,545,175,8,73814000,4064,6,0,35,0,0
545,272,544,8,175,26186000,4175,8,10,58,0,0
546,273,547,87,176,93654000,3233,1,10,87,0,0
547,273,546,176,87,6345000,3598,8,0,73,0,0
548,274,549,95,177,25255573,1065,2,0,59,0,1
549,274,548,177,95,74744427,2168,9,0,29,0,0
550,275,551,54,178,89636563,3773,3,0,48,0,2
551,275,550,178,54,10361437,1368,3,0,99,0,0
552,276,553,33,179,62243000,1218,8,10,89,0,0
553,276,552,179,33,37756000,3104,7,0,95,0,0
554,277,555,115,180,11085656,3164,6,0,66,0,1
555,277,554,180,115,88913344,2893,8,1000,21,0,0
556,278,557,128,40,66483000,1907,8,0,13,0,0
557,278,556,40,128,33517000,1938,4,0,37,0,0
558,279,559,181,130,43139687,2696,3,0,46,0,3
559,279,558,130,181,56861313,2333,3,0,16,0,1
560,280,561,54,182,5460113,1393,7,0,81,0,2
561,280,560,182,54,94539887,4059,7,0,57,0,0
562,281,563,150,183,86006000,1470,1,10,74,0,0
563,281,562,183,150,13993000,4654,3,10,42,0,0
564,282,565,184,185,5404000,4762,1,0,37,0,0
565,282,564,185,184,94596000,4625,8,0,24,0,0
566,283,567,160,186,28119000,2128,6,10,30,0,0
567,283,566,186,160,71883000,3953,9,0,47,0,0
568,284,569,24,60,84437000,4090,3,100,24,0,0
569,284,568,60,24,15560000,3185,8,0,75,0,0
570,285,571,54,187,90303000,4348,4,0,78,0,0
571,285,570,187,54,9699000,4537,3,0,12,0,0
572,286,573,54,188,10392815,3882,6,1000,22,0,1
573,286,572,188,54,89607185,2976,4,0,79,0,0
574,287,575,58,189,88072000,3180,2,0,38,0,0
575,287,574,189,58,11928000,2560,2,0,87,0,0
576,288,577,130,190,98333438,1251,1,0,28,0,0
577,288,576,190,130,1665562,3143,2,0,89,0,1
578,289,579,54,191,89668246,3245,9,0,98,0,1
579,289,578,191,54,10331754,4805,9,0,81,0,0
580,290,581,58,192,87773364,2548,2,0,63,0,0
581,290,580,192,58,12226636,1423,4,0,71,0,2
582,291,583,54,193,51472172,2789,4,0,54,0,0
583,291,582,193,54,48528828,2014,1,10,58,0,4
584,292,585,165,4,16354000,3288,8,0,49,0,0
585,292,584,4,165,83645000,2804,9,10,49,0,0
586,293,587,2,194,44230582,3372,9,0,94,0,0
587,293,586,194,2,55768418,1360,8,0,82,0,2
588,294,589,63,194,64000000,4880,9,10,14,0,0
589,294,588,194,63,36000000,4211,4,100,23,0,0
590,295,591,194,40,91059000,2246,9,0,73,0,0
591,295,590,40,194,8942000,1328,1,0,27,0,0
592,296,593,95,195,94788000,4947,7,0,24,0,0
593,296,592,195,95,5211000,1767,3,0,50,0,0
594,297,595,128,1,84680000,2627,9,0,33,0,0
595,297,594,1,128,15318000,3136,9,10,88,0,0
596,298,597,100,115,52953000,2304,6,0,90,0,0
597,298,596,115,100,47046000,2335,3,0,40,0,0
598,299,599,156,77,57188854,1911,5,0,90,0,1
599,299,598,77,156,42812146,4298,9,0,45,0,0
600,300,601,54,196,84933394,1591,3,0,18,0,1
601,300,600,196,54,15066606,4877,1,0,17,0,7
602,301,603,46,145,4755000,3685,2,10,45,0,0
603,301,602,145,46,95244000,4121,9,10,84,0,0
604,302,605,54,145,69208560,3653,8,10,97,0,2
605,302,604,145,54,30789440,1249,6,10,88,0,0
606,303,607,46,145,17170000,4588,6,0,53,0,0
607,303,606,145,46,82832000,4298,6,0,11,0,0
608,304,609,87,145,94420000,2680,3,0,36,0,0
609,304,608,145,87,5580000,2562,8,0,33,0,0
610,305,611,49,130,25714174,1826,5,0,77,0,1
611,305,610,130,49,74283826,2623,9,0,10,0,0
612,306,613,197,194,20330000,4644,1,100,42,0,0
613,306,612,194,197,79670000,4263,4,0,26,0,0
614,307,615,194,1,48924216,1510,2,0,57,0,1
615,307,614,1,194,51073784,4569,2,0,80,0,0
616,308,617,76,194,23716000,3079,9,10,75,0,0
617,308,616,194,76,76283000,2260,2,0,47,0,0
618,309,619,198,194,33287000,1634,5,0,12,0,0
619,309,618,194,198,66713000,1379,2,1000,68,0,0
620,310,621,62,194,25884000,4081,7,0,25,0,0
621,310,620,194,62,74115000,3886,9,10,90,0,0
622,311,623,199,22,67470000,3956,5,10,74,0,0
623,311,622,22,199,32529000,4897,7,0,18,0,0
624,312,625,199,60,17565000,2473,7,0,79,0,0
625,312,624,60,199,82434000,4163,3,0,99,0,0
626,313,627,54,200,93277000,4684,8,0,16,0,0
627,313,626,200,54,6722000,1915,2,10,36,0,0
628,314,629,139,201,26723000,1245,5,0,86,0,0
629,314,628,201,139,73277000,1690,6,0,76,0,0
630,315,631,58,202,16537000,1298,2,0,73,0,0
631,315,630,202,58,83461000,3533,9,100,53,0,0
632,316,633,203,130,87717950,1829,7,0,47,0,2
633,316,632,130,203,12281050,4476,2,0,24,0,0
634,317,635,191,8,53595000,2506,8,10,60,0,0
635,317,634,8,191,46405000,4778,3,10,64,0,0
636,318,637,24,150,85586000,3785,5,0,61,0,0
637,318,636,150,24,14413000,1270,2,0,48,0,0
638,319,639,87,204,82815780,3475,6,0,79,0,1
639,319,638,204,87,17182220,3804,3,0,49,0,0
640,320,641,54,205,62000497,4924,3,0,22,0,1
641,320,640,205,54,37998503,4124,2,0,63,0,0
642,321,643,170,130,30818000,4269,2,0,24,0,0
643,321,642,130,170,69182000,4228,4,0,39,0,0
644,322,645,54,109,70190663,3116,9,0,48,0,0
645,322,644,109,54,29809337,4682,8,10,23,0,1
646,323,647,206,63,46705000,1765,7,0,74,0,0
647,323,646,63,206,53296000,4711,3,1000,48,0,0
648,324,649,58,109,64429864,2435,1,0,95,0,0
649,324,648,109,58,35568136,1640,8,10,82,0,1
650,325,651,87,39,81415000,3102,5,0,31,0,0
651,325,650,39,87,18584000,4330,9,0,36,0,0
652,326,653,139,39,17286000,4784,7,100,52,0,0
653,326,652,39,139,82713000,1200,7,10,61,0,0
654,327,655,46,170,35029000,4582,4,0,39,0,0
655,327,654,170,46,64970000,4611,6,10,96,0,0
656,328,657,160,206,62206000,2915,1,10,48,0,0
657,328,656,206,160,37795000,3969,1,0,47,0,0
658,329,659,60,207,6056000,2051,6,0,79,0,0
659,329,658,207,60,93943000,3171,5,0,39,0,0
660,330,661,208,130,28237455,3873,9,0,83,0,0
661,330,660,130,208,71761545,2405,8,10,98,0,1
662,331,663,139,206,82252326,1050,1,0,48,0,1
663,331,662,206,139,17746674,1018,2,0,50,0,0
664,332,665,209,109,66832000,4472,7,0,93,0,0
665,332,664,109,209,33167000,3326,9,0,43,0,0
666,333,667,54,210,56259088,4926,3,0,10,0,0
667,333,666,210,54,43740912,2724,1,0,70,0,1
668,334,669,58,206,98922000,2232,6,0,67,0,0
669,334,668,206,58,1076000,1468,9,0,70,0,0
670,335,671,206,77,17783425,2629,1,0,72,0,1
671,335,670,77,206,82217575,4824,6,0,31,0,0
672,336,673,211,177,75759000,2858,6,1000,68,0,0
673,336,672,177,211,24244000,1564,3,0,65,0,0
674,337,675,76,212,4975000,3659,6,0,63,0,0
675,337,674,212,76,95021000,3442,3,0,18,0,0
676,338,677,165,130,20246000,1050,7,0,75,0,0
677,338,676,130,165,79754000,4825,6,0,17,0,0
678,339,679,207,40,41677000,1333,3,0,47,0,0
679,339,678,40,207,58321000,2190,1,0,61,0,0
680,340,681,24,139,22370000,4941,3,0,38,0,0
681,340,680,139,24,77630000,3598,4,0,99,0,0
682,341,683,130,213,69157000,1432,4,0,39,0,0
683,341,682,213,130,30844000,3452,8,0,30,0,0
684,342,685,214,130,70663000,2825,2,0,20,0,0
685,342,684,130,214,29337000,2819,1,0,96,0,0
686,343,687,54,214,2616000,4003,3,0,22,0,0
687,343,686,214,54,97383000,1145,8,0,90,0,0
688,344,689,54,214,33035000,3632,5,10,81,0,0
689,344,688,214,54,66964000,2736,3,0,66,0,0
690,345,691,54,215,79429000,4305,3,0,79,0,0
691,345,690,215,54,20572000,3761,5,0,27,0,0
692,346,693,87,119,27470000,3082,7,0,98,0,0
693,346,692,119,87,72529000,3022,4,10,95,0,0
694,347,695,109,216,33000000,4113,5,100,69,0,1
695,347,694,216,109,67001000,2372,2,0,55,0,0
696,348,697,95,217,16161000,4446,3,0,86,0,0
697,348,696,217,95,83839000,3855,6,1000,28,0,0
698,349,699,218,58,65495000,3702,3,100,13,0,0
699,349,698,58,218,34505000,4733,2,0,86,0,0
700,350,701,219,220,14597000,3778,5,0,11,0,0
701,350,700,220,219,85403000,2433,7,10,60,0,0
702,351,703,150,221,16525000,1941,7,10,60,0,0
703,351,702,221,150,83474000,3270,2,0,17,0,0
704,352,705,33,206,9702000,2408,1,0,11,0,0
705,352,704,206,33,90297000,3775,3,0,98,0,0
706,353,707,101,222,30573000,2490,5,0,86,0,0
707,353,706,222,101,69428000,1858,9,100,53,0,0
708,354,709,223,177,58582000,1534,1,10,31,0,0
709,354,708,177,223,41417000,2010,5,0,27,0,0
710,355,711,224,87,56940989,3891,6,0,93,0,1
711,355,710,87,224,43059011,1895,3,0,24,0,0
712,356,713,46,225,55637565,4912,3,0,88,0,1
713,356,712,225,46,44361435,3509,7,0,72,0,0
714,357,715,226,10,97271000,2255,2,0,29,0,0
715,357,714,10,226,2729000,2035,2,0,90,0,0
716,358,717,101,194,64970000,4709,2,10,86,0,0
717,358,716,194,101,35028000,3872,8,10,80,0,0
718,359,719,219,17,24557041,1799,5,0,75,0,0
719,359,718,17,219,75443959,1467,2,1000,84,0,1
720,360,721,219,17,95730000,4953,1,0,68,0,0
721,360,720,17,219,4269000,4521,1,0,35,0,0
722,361,723,24,63,43236000,3525,3,0,67,0,0
723,361,722,63,24,56765000,2504,7,0,14,0,0
724,362,725,122,58,15736000,2334,9,0,87,0,0
725,362,724,58,122,84264000,3084,3,0,86,0,0
726,363,727,54,177,39686273,4292,7,0,40,0,3
727,363,726,177,54,60315727,3629,3,10,87,0,3
728,364,729,54,227,612995,4077,5,0,92,0,1
729,364,728,227,54,99388005,2347,8,10,49,0,1
730,365,731,228,77,41811000,2215,2,0,30,0,0
731,365,730,77,228,58188000,1639,6,0,46,0,0
732,366,733,54,229,90094000,1502,4,10,80,0,0
733,366,732,229,54,9907000,1552,8,0,80,0,0
734,367,735,87,230,5173000,3829,3,0,95,0,0
735,367,734,230,87,94826000,2988,4,0,54,0,0
736,368,737,76,150,19985000,1818,4,10,62,0,0
737,368,736,150,76,80015000,3738,9,0,97,0,0
738,369,739,54,231,68273000,2097,7,10,88,0,1
739,369,738,231,54,31726000,2745,2,1000,71,0,0
740,370,741,87,232,7203191,3379,7,10,49,0,2
741,370,740,232,87,92795809,2464,3,0,42,0,0
742,371,743,228,233,82596000,2985,2,0,26,0,0
743,371,742,233,228,17404000,4606,6,0,67,0,0
744,372,745,116,234,11662000,4892,8,0,89,0,0
745,372,744,234,116,88338000,4038,5,0,74,0,0
746,373,747,226,87,92678000,2754,3,0,74,0,0
747,373,746,87,226,7318000,3541,9,0,81,0,0
748,374,749,235,4,52140084,4473,3,10,68,0,1
749,374,748,4,235,47858916,3352,9,10,16,0,2
750,375,751,87,236,65068000,1330,4,0,48,0,0
751,375,750,236,87,34932000,2315,7,0,24,0,0
752,376,753,54,237,79332000,3235,3,0,81,0,0
753,376,752,237,54,20668000,3439,6,0,60,0,0
754,377,755,223,177,50973000,2363,5,10,37,0,0
755,377,754,177,223,49028000,4890,6,1000,74,0,0
756,378,757,223,177,21407000,1868,5,1000,99,0,0
757,378,756,177,223,78592000,3999,9,0,74,0,0
758,379,759,54,238,42970000,4310,2,0,55,0,0
759,379,758,238,54,57029000,2376,2,0,87,0,0
760,380,761,54,239,70458798,3620,5,0,23,0,1
761,380,760,239,54,29542202,3084,5,0,75,0,4
762,381,763,95,6,10976000,1687,7,100,83,0,0
763,381,762,6,95,89022000,2276,1,0,21,0,0
764,382,765,27,152,41265000,4943,3,0,14,0,0
765,382,764,152,27,58734000,2949,4,0,55,0,0
766,383,767,54,152,48712000,1546,5,0,91,0,0
767,383,766,152,54,51287000,4458,3,0,90,0,0
768,384,769,16,58,27045157,3841,3,0,20,0,0
769,384,768,58,16,72952843,1498,4,10,15,0,3
770,385,771,54,39,87166000,3197,9,0,50,0,0
771,385,770,39,54,12833000,2499,1,0,48,0,0
772,386,773,46,240,10185588,1928,1,0,86,0,1
773,386,772,240,46,89814412,4760,9,0,24,0,0
774,387,775,94,58,97955651,2665,7,10,78,0,0
775,387,774,58,94,2043349,4304,1,0,11,0,1
776,388,777,94,62,53530000,4637,2,0,61,0,0
777,388,776,62,94,46469000,3251,3,100,97,0,0
778,389,779,54,241,44129000,2355,9,0,21,0,0
779,389,778,241,54,55870000,4647,9,0,95,0,0
780,390,781,227,108,34984000,4121,3,0,48,0,0
781,390,780,108,227,65014000,2747,6,10,79,0,0
782,391,783,95,16,41554000,3141,6,0,29,0,0
783,391,782,16,95,58447000,1953,3,0,34,0,0
784,392,785,94,54,71133944,1838,7,0,43,0,2
785,392,784,54,94,28866056,1339,9,0,48,0,3
786,393,787,242,243,11908000,2837,3,0,39,0,0
787,393,786,243,242,88090000,1710,6,0,21,0,0
788,394,789,54,244,7053000,3603,7,10,21,0,0
789,394,788,244,54,92950000,2589,9,0,73,0,0
790,395,791,106,245,9441000,2007,8,0,41,0,0
791,395,790,245,106,90558000,4252,7,0,84,0,0
792,396,793,16,63,92571649,2581,7,0,83,0,0
793,396,792,63,16,7428351,1540,5,10,76,0,1
794,397,795,54,16,11726569,2458,7,10,16,0,1
795,397,794,16,54,88273431,4423,9,0,85,0,0
796,398,797,19,227,36591685,2025,2,0,50,0,1
797,398,796,227,19,63404315,1117,8,0,82,0,0
798,399,799,58,107,38739000,3143,3,0,49,0,0
799,399,798,107,58,61261000,2901,4,0,74,0,0
800,400,801,115,194,84133000,2835,9,0,46,0,0
801,400,800,194,115,15867000,3410,4,0,44,0,0
802,401,803,54,246,70949000,4134,8,0,92,0,0
803,401,802,246,54,29051000,2056,3,0,57,0,0
804,402,805,58,247,28741267,3299,7,1000,87,0,0
805,402,804,247,58,71257733,3117,2,0,55,0,1
806,403,807,160,248,97760000,1201,6,0,40,0,0
807,403,806,248,160,2239000,4127,9,0,19,0,0
808,404,809,169,54,85358000,3924,2,10,86,0,0
809,404,808,54,169,14642000,2252,5,0,21,0,0
810,405,811,58,110,9434695,3538,8,10,87,0,1
811,405,810,110,58,90566305,1522,4,10,10,0,0
812,406,813,249,130,94003625,4512,2,1000,55,0,0
813,406,812,130,249,5995375,3280,9,0,64,0,1
814,407,815,250,251,51672000,1992,1,10,75,0,0
815,407,814,251,250,48328000,4120,1,0,53,0,0
816,408,817,251,1,8889000,2663,3,0,73,0,0
817,408,816,1,251,91111000,2342,3,0,58,0,0
818,409,819,252,251,9027000,3090,7,0,35,0,0
819,409,818,251,252,90972000,4126,3,10,63,0,0
820,410,821,191,46,57117797,2523,1,0,69,0,0
821,410,820,46,191,42881203,2844,7,0,47,0,1
822,411,823,249,58,70611146,3794,6,0,51,0,0
823,411,822,58,249,29387854,2637,8,0,70,0,1
824,412,825,24,253,97691051,2820,1,100,96,0,0
825,412,824,253,24,2309949,1512,6,0,17,0,1
826,413,827,43,253,39872607,2471,7,100,12,0,0
827,413,826,253,43,60127393,3853,3,0,13,0,1
828,414,829,100,130,81914041,4824,3,0,14,0,1
829,414,828,130,100,18086959,1564,1,0,34,0,2
830,415,831,254,2,27803159,3614,6,10,98,0,2
831,415,830,2,254,72198841,2295,9,1000,21,0,0
832,416,833,54,255,17619307,1995,9,0,49,0,0
833,416,832,255,54,82380693,1422,8,0,33,0,1
834,417,835,46,256,96681000,1010,7,0,36,0,0
835,417,834,256,46,3320000,1228,2,0,20,0,0
836,418,837,257,130,97215000,2927,3,10,91,0,0
837,418,836,130,257,2785000,1206,4,10,26,0,0
838,419,839,258,150,29574000,2085,2,1000,56,0,0
839,419,838,150,258,70426000,1519,9,10,86,0,0
840,420,841,259,40,83875969,3714,6,0,36,0,0
841,420,840,40,259,16123031,3424,8,0,58,0,3
842,421,843,46,260,77942000,3452,5,10,94,0,0
843,421,842,260,46,22059000,2152,5,0,94,0,0
844,422,845,212,261,998000,4489,1,0,28,0,0
845,422,844,261,212,99003000,4822,1,0,17,0,0
846,423,847,262,54,81798000,1749,6,0,67,0,0
847,423,846,54,262,18203000,3266,9,10,32,0,0
848,424,849,263,139,25130000,2385,8,10,91,0,0
849,424,848,139,263,74870000,2659,5,0,55,0,0
850,425,851,252,77,2627000,3619,1,0,63,0,0
851,425,850,77,252,97372000,1288,6,10,66,0,0
852,426,853,262,130,648124,2384,6,0,80,0,1
853,426,852,130,262,99353876,3777,8,0,61,0,0
854,427,855,54,264,57816000,2439,1,10,11,0,0
855,427,854,264,54,42184000,4273,1,0,50,0,0
856,428,857,54,265,74699800,2562,3,10,64,0,2
857,428,856,265,54,25298200,1536,1,0,82,0,1
858,429,859,62,192,92470000,4412,5,0,64,0,0
859,429,858,192,62,7529000,4645,9,10,15,0,0
860,430,861,87,266,54562396,1851,6,0,60,0,1
861,430,860,266,87,45436604,1022,5,10,40,0,1
862,431,863,150,77,97567000,4877,8,0,82,0,0
863,431,862,77,150,2431000,3391,1,0,15,0,0
864,432,865,54,192,27745352,3281,8,0,46,0,0
865,432,864,192,54,72254648,3560,7,0,24,0,2
866,433,867,87,267,97945000,3218,7,0,85,0,0
867,433,866,267,87,2054000,4882,8,10,11,0,0
868,434,869,268,130,27235000,1268,5,0,48,0,0
869,434,868,130,268,72763000,3735,1,0,41,0,0
870,435,871,54,252,40562894,3777,8,10,89,0,1
871,435,870,252,54,59438106,2146,8,0,48,0,0
872,436,873,54,269,62530000,1781,6,10,25,0,0
873,436,872,269,54,37470000,2120,9,0,90,0,0
874,437,875,115,270,2214000,4754,7,10,78,0,0
875,437,874,270,115,97786000,1898,9,0,72,0,1
876,438,877,271,87,29061000,3997,2,0,82,0,0
877,438,876,87,271,70939000,4635,4,0,49,0,0
878,439,879,224,1,26449625,2439,3,0,66,0,2
879,439,878,1,224,73552375,2366,1,10,85,0,0
880,440,881,46,272,21871000,1811,1,0,33,0,0
881,440,880,272,46,78128000,1484,3,0,52,0,0
882,441,883,95,227,14532000,2296,6,0,90,0,0
883,441,882,227,95,85467000,3541,5,0,54,0,0
884,442,885,46,33,89094773,3808,3,1000,76,0,0
885,442,884,33,46,10905227,3483,6,0,77,0,1
886,443,887,227,6,5860730,1300,3,100,63,0,1
887,443,886,6,227,94138270,3973,6,0,61,0,0
888,444,889,46,8,79743116,4947,1,0,27,0,0
889,444,888,8,46,20255884,3412,6,0,91,0,1
890,445,891,54,273,47053000,1180,8,10,29,0,0
891,445,890,273,54,52945000,1046,7,10,83,0,0
892,446,893,258,109,54669000,2268,1,0,42,0,0
893,446,892,109,258,45331000,2765,1,1000,19,0,0
894,447,895,58,6,14345000,3189,2,0,12,0,0
895,447,894,6,58,85653000,3218,4,0,21,0,0
896,448,897,46,274,23624000,3987,2,0,69,0,0
897,448,896,274,46,76376000,4745,6,0,44,0,0
898,449,899,54,207,6915386,1247,7,0,45,0,2
899,449,898,207,54,93084614,1652,4,10,55,0,0
900,450,901,275,220,36861000,2536,7,0,79,0,0
901,450,900,220,275,63137000,4551,4,0,26,0,0
902,451,903,258,276,90589000,4391,8,0,58,0,0
903,451,902,276,258,9412000,1998,6,0,80,0,0
904,452,905,277,24,81862649,3881,3,0,55,0,1
905,452,904,24,277,18137351,3366,4,1000,87,0,0
906,453,907,251,278,54602000,3499,1,10,62,0,0
907,453,906,278,251,45397000,2681,8,0,76,0,0
908,454,909,79,58,52719277,1203,8,0,24,0,2
909,454,908,58,79,47279723,1736,2,1000,49,0,0
910,455,911,279,130,53334880,1396,2,0,91,0,1
911,455,910,130,279,46664120,3392,9,10,25,0,1
912,456,913,222,276,33284000,4049,2,1000,89,0,0
913,456,912,276,222,66714000,3851,1,0,40,0,0
914,457,915,157,63,4578000,3848,3,0,31,0,0
915,457,914,63,157,95423000,4038,4,0,12,0,0
916,458,917,24,280,31073000,3232,8,1000,84,0,0
917,458,916,280,24,68928000,4928,5,0,30,0,0
918,459,919,281,77,44116241,1938,6,0,73,0,1
919,459,918,77,281,55882759,1262,8,0,80,0,0
920,460,921,150,192,17912943,1985,5,0,73,0,0
921,460,920,192,150,82087057,2002,8,0,54,0,1
922,461,923,94,276,60958000,4342,7,10,56,0,1
923,461,922,276,94,39039000,1653,8,10,88,0,0
924,462,925,204,10,73965000,2247,9,0,17,0,0
925,462,924,10,204,26034000,3860,2,10,22,0,0
926,463,927,46,276,33237264,3929,2,0,58,0,0
927,463,926,276,46,66762736,3596,8,0,20,0,1
928,464,929,46,282,40696998,3394,6,0,76,0,0
929,464,928,282,46,59302002,1837,4,0,22,0,4
930,465,931,250,282,94960000,4052,9,0,74,0,0
931,465,930,282,250,5041000,3271,5,10,57,0,0
932,466,933,282,40,6187000,2355,3,0,69,0,0
933,466,932,40,282,93812000,3708,6,0,57,0,0
934,467,935,87,275,76195000,1971,8,0,21,0,0
935,467,934,275,87,23804000,3398,4,10,56,0,0
936,468,937,10,283,75816826,2952,8,0,88,0,0
937,468,936,283,10,24182174,1421,5,10,19,0,2
938,469,939,276,70,32810000,4138,1,0,97,0,0
939,469,938,70,276,67188000,3401,9,0,67,0,0
940,470,941,54,284,42328000,2647,2,10,15,0,0
941,470,940,284,54,57672000,4428,6,0,62,0,0
942,471,943,276,252,84670462,1173,1,0,88,0,1
943,471,942,252,276,15328538,1977,9,10,62,0,2
944,472,945,58,285,18441032,4209,5,0,90,0,1
945,472,944,285,58,81557968,1019,1,10,45,0,1
946,473,947,286,58,76953873,2697,5,1000,12,0,1
947,473,946,58,286,23046127,2170,2,0,96,0,2
948,474,949,276,287,75570000,4099,7,0,69,0,0
949,474,948,287,276,24430000,2301,9,0,13,0,0
950,475,951,54,288,92686000,4304,2,0,81,0,0
951,475,950,288,54,7314000,4804,9,0,65,0,0
952,476,953,54,289,10366000,2387,7,100,61,0,0
953,476,952,289,54,89634000,3861,4,0,11,0,0
954,477,955,258,263,15116000,4781,7,100,48,0,0
955,477,954,263,258,84881000,1824,7,0,65,0,0
956,478,957,250,290,81910000,4242,3,0,57,0,0
957,478,956,290,250,18090000,4721,9,0,84,0,0
958,479,959,46,290,30535000,4455,6,0,60,0,0
959,479,958,290,46,69464000,3259,3,0,31,0,0
960,480,961,33,291,1487466,2553,7,0,99,0,2
961,480,960,291,33,98513534,4794,8,0,21,0,0
962,481,963,54,292,51310000,4810,6,0,68,0,0
963,481,962,292,54,48688000,2905,1,0,79,0,0
964,482,965,46,293,81083000,4761,4,0,18,0,0
965,482,964,293,46,18917000,3391,8,0,61,0,0
966,483,967,227,40,63631000,2079,2,0,71,0,0
967,483,966,40,227,36369000,1504,1,1000,66,0,0
968,484,969,263,294,77266506,1323,5,1000,98,0,1
969,484,968,294,263,22730494,2072,2,0,52,0,0
970,485,971,26,295,64292000,3856,6,0,46,0,0
971,485,970,295,26,35709000,2880,7,10,25,0,0
972,486,973,150,227,91266000,4591,6,10,52,0,0
973,486,972,227,150,8732000,1118,4,0,56,0,0
974,487,975,296,177,91530000,2980,3,0,94,0,0
975,487,974,177,296,8469000,2719,3,0,87,0,0
976,488,977,95,177,84521858,1520,6,0,42,0,0
977,488,976,177,95,15477142,1180,5,1000,70,0,3
978,489,979,297,298,17539609,1272,2,10,22,0,1
979,489,978,298,297,82458391,3252,3,100,32,0,0
980,490,981,298,5,6285000,1660,9,0,73,0,0
981,490,980,5,298,93714000,3761,8,0,50,0,0
982,491,983,299,298,94219693,1638,2,1000,27,0,2
983,491,982,298,299,5777307,3005,7,0,69,0,1
984,492,985,298,8,20500266,3728,7,1000,83,0,0
985,492,984,8,298,79500734,1214,1,0,61,0,1
986,493,987,95,298,68216168,1268,6,10,25,0,2
987,493,986,298,95,31781832,4259,9,10,62,0,0
988,494,989,192,300,35840087,4063,8,0,38,0,1
989,494,988,300,192,64159913,3550,9,0,96,0,0
990,495,991,54,301,96069407,1725,2,0,52,0,0
991,495,990,301,54,3928593,2242,6,1000,98,0,2
992,496,993,263,119,34002000,3941,5,10,79,0,0
993,496,992,119,263,65999000,4977,1,0,38,0,0
994,497,995,283,130,7400000,3111,8,10,23,0,0
995,497,994,130,283,92600000,2925,1,0,11,0,0
996,498,997,87,288,24059000,3021,9,0,76,0,0
997,498,996,288,87,75940000,2287,9,0,50,0,0
998,499,999,54,302,87974000,3973,9,0,56,0,0
999,499,998,302,54,12025000,4021,8,0,63,0,0
1000,500,1001,16,303,78659000,2526,1,0,18,0,0
1001,500,1000,303,16,21340000,2085,6,0,90,0,0
1002,501,1003,296,303,87577000,1839,2,10,54,0,0
1003,501,1002,303,296,12422000,2768,4,0,12,0,0
1004,502,1005,87,288,96745000,2476,3,0,99,0,0
1005,502,1004,288,87,3254000,3053,7,0,80,0,0
1006,503,1007,54,212,40935668,3286,3,10,73,0,1
1007,503,1006,212,54,59063332,2533,2,0,35,0,1
1008,504,1009,54,304,64446000,3986,7,0,28,0,0
1009,504,1008,304,54,35553000,3285,6,10,68,0,0
1010,505,1011,305,306,56828844,3004,3,10,82,0,3
1011,505,1010,306,305,43171156,3072,4,0,20,0,1
1012,506,1013,46,307,42991555,3346,9,0,32,0,1
1013,506,1012,307,46,57005445,4830,7,0,61,0,1
1014,507,1015,104,282,65743020,4539,3,0,22,0,0
1015,507,1014,282,104,34255980,1421,6,0,31,0,1
1016,508,1017,308,282,74637530,2083,7,1000,46,0,1
1017,508,1016,282,308,25364470,2368,2,0,15,0,2
1018,509,1019,87,304,12903000,4591,4,10,96,0,0
1019,509,1018,304,87,87096000,3336,7,10,72,0,0
1020,510,1021,309,282,45059413,4919,8,0,58,0,1
1021,510,1020,282,309,54940587,3737,5,10,65,0,0
1022,511,1023,54,296,93476000,1523,4,100,90,0,0
1023,511,1022,296,54,6524000,2001,1,10,64,0,0
1024,512,1025,310,282,93272000,4792,2,100,97,0,0
1025,512,1024,282,310,6726000,1154,3,0,73,0,0
1026,513,1027,311,282,67120000,4813,3,0,93,0,1
1027,513,1026,282,311,32878000,2900,2,0,11,0,0
